iter	Logloss
345	0.0003403841649
346	0.000337265651
347	0.0003360707782
348	0.0003350328787
349	0.0003331030685
350	0.000331675709
351	0.0003307182056
352	0.0003255963725
353	0.0003234255446
354	0.0003214179205
355	0.0003205368042
356	0.0003188951715
357	0.0003176622032
358	0.0003166822117
359	0.0003149834353
360	0.0003127929932
361	0.0003100874636
362	0.0003088210126
363	0.0003080700459
364	0.00030731891
365	0.0003065781316
366	0.0003055078527
367	0.0003039876053
368	0.0003017438984
369	0.000300568198
370	0.0002986888984
371	0.0002962611143
372	0.0002954735453
373	0.0002912085647
374	0.0002906108057
375	0.0002887960247
376	0.0002883192351
377	0.0002872784733
378	0.000286497506
379	0.0002850625623
380	0.0002816452147
381	0.0002810062864
382	0.0002787150399
383	0.0002777479647
384	0.0002772463795
385	0.0002761017048
386	0.0002754007178
387	0.0002716610178
388	0.0002709054816
389	0.000269884562
390	0.0002694230506
391	0.0002682246588
392	0.00026758627
393	0.0002671503176
394	0.0002638503517
395	0.0002618761592
396	0.0002608134155
397	0.0002599434404
398	0.0002581852958
399	0.0002576041748
400	0.0002564007219
401	0.000255905126
402	0.0002553237172
403	0.0002544820874
404	0.000253489605
405	0.0002517638902
406	0.0002505008331
407	0.0002494060834
408	0.0002489971497
409	0.0002485704425
410	0.0002465428895
411	0.0002455516833
412	0.0002449968208
413	0.0002446492951
414	0.0002433673639
415	0.0002426262877
416	0.0002418820575
417	0.000240684215
418	0.0002399661974
419	0.0002385716782
420	0.0002370115372
421	0.000235288084
422	0.0002330579693
423	0.0002321696644
424	0.0002313338766
425	0.0002291010959
426	0.0002283941405
427	0.0002273566759
428	0.0002269144493
429	0.0002258581309
430	0.0002245944501
431	0.000223377373
432	0.0002201124119
433	0.0002198212057
434	0.0002193296096
435	0.0002186719504
436	0.0002182609909
437	0.0002175574375
438	0.0002161575573
439	0.0002157951121
440	0.0002146515356
441	0.0002119635015
442	0.0002101981147
443	0.0002086924834
444	0.0002082360881
445	0.0002076478371
446	0.0002050241215
447	0.0002047081891
448	0.0002041943464
449	0.0002032620105
450	0.0002028706838
451	0.0002024410963
452	0.000200956156
453	0.0001986959403
454	0.0001980558334
455	0.0001972253212
456	0.0001968330367
457	0.0001964806448
458	0.0001957629786
459	0.0001955539063
460	0.0001946975283
461	0.0001942289701
462	0.0001937870537
463	0.0001926910317
464	0.0001924008198
465	0.0001906610516
466	0.0001901237835
467	0.0001895674022
468	0.0001892302305
469	0.0001881849048
470	0.0001879867459
471	0.000185824524
472	0.0001854651426
473	0.0001851041046
474	0.000183083896
475	0.000182630432
476	0.0001812650541
477	0.0001810125854
478	0.0001805637205
479	0.0001793629276
480	0.0001790184506
481	0.0001784244599
482	0.0001781250845
483	0.0001773809114
484	0.0001767222276
485	0.0001762131272
486	0.0001751925648
487	0.0001746908476
488	0.0001744828565
489	0.0001737348195
490	0.0001729207371
491	0.0001726241213
492	0.0001721027842
493	0.0001717237255
494	0.000170283704
495	0.0001699679683
496	0.0001696772005
497	0.0001689281087
498	0.0001675525288
499	0.000165828595
500	0.0001655611692
501	0.0001652527087
502	0.0001650523587
503	0.000163435852
504	0.0001624747616
505	0.0001622030467
506	0.0001619058092
507	0.0001616533738
508	0.0001613458181
509	0.0001598391386
510	0.0001595681718
511	0.0001589022715
512	0.0001586489021
513	0.0001580001456
514	0.0001576258784
515	0.0001565585924
516	0.000156015496
517	0.0001554479068
518	0.0001552984556
519	0.0001549731766
520	0.0001546896565
521	0.0001534650221
522	0.0001532304026
523	0.0001530421662
524	0.0001527881828
525	0.0001514513841
526	0.0001508637883
527	0.0001503024509
528	0.0001497156226
529	0.0001493974766
530	0.0001488292586
531	0.0001485984856
532	0.0001483516585
533	0.0001479374568
534	0.0001478157398
535	0.0001475198106
536	0.0001468107744
537	0.0001464967606
538	0.0001459663472
539	0.0001451386148
540	0.0001448894855
541	0.0001446834003
542	0.0001445676101
543	0.0001443008737
544	0.0001440655527
545	0.0001431952672
546	0.0001426674457
547	0.000142045094
548	0.0001417489603
549	0.0001407794946
550	0.0001403053651
551	0.0001400831443
552	0.0001398574489
553	0.0001393917462
554	0.0001389143971
555	0.0001387051042
556	0.0001383198599
557	0.0001376945816
558	0.0001369965992
559	0.0001360288076
560	0.000135588741
561	0.0001347248727
562	0.000134426482
563	0.0001339693543
564	0.0001336295632
565	0.0001331856413
566	0.0001328906592
567	0.0001324430783
568	0.0001322561574
569	0.0001319576562
570	0.0001318787932
571	0.0001315136387
572	0.0001313351574
573	0.0001309133199
574	0.0001302461493
575	0.0001299296728
576	0.0001296700356
577	0.0001287830942
578	0.0001282939306
579	0.0001277869581
580	0.000127302452
581	0.0001268011088
582	0.0001266217963
583	0.0001263614294
584	0.0001262581527
585	0.0001259326255
586	0.0001259331063
587	0.0001259295077
588	0.0001258155525
589	0.0001257041661
590	0.0001253091656
591	0.0001253089723
592	0.0001253088008
593	0.000125146739
594	0.0001247646532
595	0.0001244879536
596	0.0001238641906
597	0.0001236136949
598	0.000123399802
599	0.0001233993764
600	0.0001233895715
601	0.0001233895452
602	0.0001230665159
603	0.0001230677261
604	0.0001230297666
605	0.000122255569
606	0.0001220938961
607	0.0001217289642
608	0.000121322587
609	0.0001211140174
610	0.0001208984209
611	0.00012037238
612	0.000120032993
613	0.0001192415616
614	0.0001183052652
615	0.0001183058794
616	0.0001183050068
617	0.0001182693085
618	0.0001182666739
619	0.0001182496366
620	0.0001179157965
621	0.0001178344058
622	0.0001178339584
623	0.0001177976128
624	0.000117637964
625	0.0001172704161
626	0.0001170693434
627	0.0001166720651
628	0.0001163717497
629	0.0001163683102
630	0.0001162088977
631	0.0001160647248
632	0.0001154805863
633	0.0001153259662
634	0.0001146342088
635	0.0001143207295
636	0.0001136094736
637	0.000113336107
638	0.0001131093468
639	0.0001127735606
640	0.0001127735606
641	0.0001125190826
642	0.0001125190826
643	0.0001125196928
644	0.0001125179658
645	0.0001124824235
646	0.0001122330059
647	0.0001119509032
648	0.0001119490944
649	0.0001119489729
650	0.0001119485615
651	0.000111948957
652	0.000111947498
653	0.0001119102683
654	0.0001116798559
655	0.0001115598638
656	0.0001113141398
657	0.0001111075541
658	0.0001107129247
659	0.0001107134004
660	0.0001107112413
661	0.0001106761701
662	0.0001106759374
663	0.0001106740337
664	0.0001106749385
665	0.0001106736882
666	0.0001106728437
667	0.000110485086
668	0.000110056324
669	0.000110055323
670	0.0001099596473
671	0.0001099329643
672	0.0001096640246
673	0.0001080689683
674	0.0001080678535
675	0.0001076849571
676	0.0001076849968
677	0.0001076841249
678	0.0001076829272
679	0.0001076833867
680	0.0001076825315
681	0.0001076763459
682	0.0001076764777
683	0.0001076762263
684	0.0001076757407
685	0.0001076754525
686	0.0001076703262
687	0.0001076703262
688	0.000107632381
689	0.0001076282364
690	0.0001076282364
691	0.0001076282364
692	0.0001076282364
693	0.0001076282364
694	0.0001076282364
695	0.0001076282364
696	0.0001076282364
697	0.0001076282364
698	0.0001076282364
699	0.000107502123
700	0.0001075014735
701	0.0001075018375
702	0.0001075011038
703	0.0001074686273
704	0.000107409189
705	0.0001074088809
706	0.0001074087618
707	0.0001073312691
708	0.0001073319813
709	0.0001073266623
710	0.0001073258585
711	0.0001073255191
712	0.0001073245714
713	0.0001073251931
714	0.0001073255191
715	0.000107325907
716	0.0001073244014
717	0.0001073252547
718	0.0001070799317
719	0.0001066725985
720	0.000106505144
721	0.0001065059174
722	0.0001065054906
723	0.0001065038267
724	0.0001065065785
725	0.0001065034424
726	0.0001065011234
727	0.0001065018186
728	0.0001065018956
729	0.000106501582
730	0.0001063212258
731	0.0001063216415
732	0.0001062025517
733	0.0001062022488
734	0.000106202281
735	0.0001060180325
736	0.0001057326574
737	0.0001045780465
738	0.0001043196179
739	0.0001040025257
740	0.0001040025257
741	0.0001038974261
742	0.0001038974261
743	0.0001038974261
744	0.0001038974261
745	0.0001038974261
746	0.0001038974261
747	0.0001038974261
748	0.0001038974261
749	0.0001038974261
750	0.0001038974261
751	0.0001038974261
752	0.0001038974261
753	0.0001038974261
754	0.0001037333259
755	0.0001037325395
756	0.0001037329068
757	0.0001036759161
758	0.0001036334552
759	0.0001036322772
760	0.0001036316765
761	0.0001036334616
762	0.0001032540556
763	0.0001027799489
764	0.0001024714199
765	0.0001024705282
766	0.0001024419248
767	0.0001020371297
768	0.0001017681895
769	0.0001017673455
770	0.000101767145
771	0.0001017666868
772	0.0001017662516
773	0.0001017654227
774	0.0001016450046
775	0.0001016439882
776	0.0001016433545
777	0.0001016442431
778	0.000101566791
779	0.0001013196838
780	0.0001013199307
781	0.0001013186961
782	0.0001013195374
783	0.0001013175491
784	0.0001013177067
785	0.000101317025
786	0.0001013167745
787	0.0001013171679
788	0.0001013186044
789	0.0001013166113
790	0.0001013167939
791	0.000101317854
792	0.0001013165771
793	0.0001013160123
794	0.0001013160123
795	0.0001013124215
796	0.0001013112899
797	0.0001013120725
798	0.000101311691
799	0.0001013104936
800	0.00010130942
801	0.0001013101103
802	0.0001013078199
803	0.0001013099539
804	0.0001013079625
805	0.0001013063164
806	0.0001013065681
807	0.0001013058845
808	0.0001013059206
809	0.000101305753
810	0.0001013057979
811	0.0001013051413
812	0.0001013057365
813	0.0001013027612
814	0.0001013029605
815	0.0001013016495
816	0.0001013026485
817	0.0001013020933
818	0.0001013017761
819	0.0001013004266
820	0.0001012989259
821	0.0001012978234
822	0.0001012985364
823	0.0001012983066
824	0.0001012985376
825	0.000101297077
826	0.000101296724
827	0.0001012970627
828	0.0001012959716
829	0.0001012951831
830	0.0001012964437
831	0.0001012929881
832	0.000101291394
833	0.0001012924088
834	0.0001012906452
835	0.0001012893449
836	0.0001012344574
837	0.0001012344574
838	0.0001009731331
839	0.0001009727325
840	0.0001009729056
841	0.0001009722271
842	0.0001009714465
843	0.0001006707796
844	0.0001001632976
845	9.99827878e-05
846	9.99827878e-05
847	9.99827878e-05
848	9.955742316e-05
849	9.938223608e-05
850	9.938239648e-05
851	9.937678727e-05
852	9.862036441e-05
853	9.843590137e-05
854	9.833651402e-05
855	9.814449204e-05
856	9.814519955e-05
857	9.814341292e-05
858	9.814403705e-05
859	9.814331168e-05
860	9.814331168e-05
861	9.778460828e-05
862	9.771847769e-05
863	9.75016626e-05
864	9.750172334e-05
865	9.750121665e-05
866	9.75017578e-05
867	9.750050398e-05
868	9.750103997e-05
869	9.749987249e-05
870	9.749878702e-05
871	9.749872587e-05
872	9.749796358e-05
873	9.739817698e-05
874	9.734085115e-05
875	9.733937976e-05
876	9.73397093e-05
877	9.73396148e-05
878	9.73396148e-05
879	9.710768661e-05
880	9.694659345e-05
881	9.688769909e-05
882	9.688714643e-05
883	9.688714643e-05
884	9.688668508e-05
885	9.688579693e-05
886	9.688605738e-05
887	9.688514422e-05
888	9.688424455e-05
889	9.688591882e-05
890	9.68852665e-05
891	9.688399442e-05
892	9.688399442e-05
893	9.688470391e-05
894	9.688400832e-05
895	9.688425646e-05
896	9.688373e-05
897	9.688331828e-05
898	9.688321148e-05
899	9.688321148e-05
900	9.666988399e-05
901	9.647486847e-05
902	9.543455124e-05
903	9.519796516e-05
904	9.499104441e-05
905	9.426306032e-05
906	9.421848664e-05
907	9.387083835e-05
908	9.38714851e-05
909	9.387115359e-05
910	9.387087845e-05
911	9.386912795e-05
912	9.387004389e-05
913	9.387004032e-05
914	9.387017253e-05
915	9.386912517e-05
916	9.38698295e-05
917	9.386803811e-05
918	9.386813577e-05
919	9.386799602e-05
920	9.386738619e-05
921	9.386626458e-05
922	9.38658747e-05
923	9.386600731e-05
924	9.386600731e-05
925	9.386606805e-05
926	9.386500759e-05
927	9.386513305e-05
928	9.386499052e-05
929	9.386448281e-05
930	9.38651526e-05
931	9.386479893e-05
932	9.386376816e-05
933	9.386357878e-05
934	9.386297172e-05
935	9.361795192e-05
936	9.361738218e-05
937	9.361706972e-05
938	9.361750645e-05
939	9.361755092e-05
940	9.330529216e-05
941	9.307706939e-05
942	9.307663583e-05
943	9.307710869e-05
944	9.307560197e-05
945	9.307560197e-05
946	9.307560197e-05
947	9.307627811e-05
948	9.307522956e-05
949	9.307442884e-05
950	9.307441177e-05
951	9.307336869e-05
952	9.307380304e-05
953	9.307268143e-05
954	9.30717748e-05
955	9.307160884e-05
956	9.307178552e-05
957	9.307060943e-05
958	9.306879907e-05
959	9.306948315e-05
960	9.306883838e-05
961	9.306979879e-05
962	9.306979879e-05
963	9.306823957e-05
964	9.306698854e-05
965	9.306384535e-05
966	9.306280951e-05
967	9.306123877e-05
968	9.306106646e-05
969	9.306010217e-05
970	9.3060793e-05
971	9.305997671e-05
972	9.305897739e-05
973	9.305897739e-05
974	9.30587225e-05
975	9.305825123e-05
976	9.305816388e-05
977	9.305769221e-05
978	9.305771762e-05
979	9.305754769e-05
980	9.305754769e-05
981	9.288199709e-05
982	9.287833738e-05
983	9.287838304e-05
984	9.287799157e-05
985	9.287704783e-05
986	9.287660276e-05
987	9.287513217e-05
988	9.287545178e-05
989	9.287545178e-05
990	9.282830413e-05
991	9.282814889e-05
992	9.282814889e-05
993	9.282814889e-05
994	9.282870234e-05
995	9.282778561e-05
996	9.282796021e-05
997	9.282700258e-05
998	9.282700258e-05
999	9.282662341e-05
